번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
1237,강원도,춘천시,의원,01_01_02_P,4180000,PHMA120124180029041100006,20120426,,3,폐업,3,폐업,20130501,,,,033-242-7510,,200941,강원도 춘천시 조양동 49번지 5호 5층,강원도 춘천시 금강로 68-2  5층 (조양동),200941,후한의원,2.01304E+13,I,59:59.0,한의원,127.7278889,37.8764687,한의원,1,0,0,182,301 302 304,한방안·이비인후·피부과  한방부인과  한방내과,,,,0,0,,,0,
1238,강원도,춘천시,의원,01_01_02_P,4180000,PHMA120124180029041100007,20120529,,3,폐업,3,폐업,20181109,,,,033)243-8150,,200042,강원도 춘천시 중앙로2가 9번지 우리투자증권 춘천사옥 5층,강원도 춘천시 중앙로 55  5층 (중앙로2가),24353,아들딸한의원,2.01811E+13,U,36:00.0,한의원,127.7268089,37.87722889,한의원,1,0,0,100.1,302 308 306 303 305,한방신경정신과  한방소아과  한방재활의학과  침구과  한방부인과,,,,0,0,,,0,
503,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100006,20100507,,1,영업/정상,13,영업중,,,,,033-732-5630,,,강원도 원주시 소초면 학곡리 458번지,강원도 원주시 소초면 서동로 46,26304,치악산한의원,2.01709E+13,I,59:59.0,한의원,128.0605828,37.43681126,한의원,1,0,0,121.92,308 301 302 303,한방소아과  한방부인과  한방내과  침구과,,,,0,0,,,0,
504,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100008,20100709,,1,영업/정상,13,영업중,,,,,033-765-4859,,220934,강원도 원주시 관설동 1456번지 5호,강원도 원주시 치악로 1555-9 (관설동),26471,선율당한의원,2.01709E+13,I,59:59.0,한의원,127.9656017,37.31632532,한의원,1,0,0,90.9,301 303 304 302 308 305 307,사상체질과  한방신경정신과  침구과  한방부인과  한방안·이비인후·피부과  한방소아과  한방내과,,,,0,0,,,0,
505,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100010,20100819,,1,영업/정상,13,영업중,,,,,033-733-9922,,220806,강원도 원주시 문막읍 문막리 263번지 3호 외  3필지,강원도 원주시 문막읍 문막시장1길 43,26373,연세신경외과의원,2.02009E+13,U,40:00.0,의원,127.8159412,37.30311918,의원,3,8,28,885,120 106 105,정형외과  신경외과  재활의학과,,,,0,0,,,0,
506,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100011,20101018,,1,영업/정상,13,영업중,,,,,033-747-0886,,220938,강원도 원주시 단계동 865번지 6호 외1필지 파크타워 403,강원도 원주시 봉화로 22  403호 (단계동  파크타워),26436,미즈유외과의원,2.01807E+13,I,59:59.0,의원,127.928043,37.34333523,의원,2,4,4,296,104,외과,,,,0,0,,,0,
507,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100019,20101214,,1,영업/정상,13,영업중,,,,,033-746-1437,,220020,강원도 원주시 평원동 198번지 16호 2층,강원도 원주시 평원로 52  2층 (평원동),26430,이경국치과의원,2.01709E+13,I,59:59.0,치과의원,127.9508209,37.34783252,치과의원,1,0,0,52.29,401,치과,,,,0,0,,,0,
508,강원도,원주시,의원,01_01_02_P,4190000,PHMA120104190023041100020,20101223,,1,영업/정상,13,영업중,,,,,033-747-2875,,,,강원도 원주시 능라동길 3 (무실동),26392,하얀이치과의원,2.01709E+13,I,59:59.0,치과의원,127.925676,37.3287618,치과의원,1,0,0,107.25,401,치과,,,,0,0,,,0,
509,강원도,원주시,의원,01_01_02_P,4190000,PHMA120114190023041100001,20110114,,1,영업/정상,13,영업중,,,,,033-763-6688,,,강원도 원주시 단구동 1516번지 3호 6층,강원도 원주시 남원로534번길 6 (단구동  이룸빌딩),26484,청담심스성형외과의원,2.02003E+13,U,40:00.0,의원,127.9467912,37.3283475,의원,1,0,0,299.78,108 114,피부과  성형외과,,,,0,0,,,0,
510,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100003,20140205,,1,영업/정상,13,영업중,,,,,033-745-7579,,,,강원도 원주시 단구로 404 (단구동),26488,우리가족한의원,2.02011E+13,U,40:00.0,한의원,127.9539601,37.31854249,한의원,1,0,0,86.39,301 304 307 302 305 308 303 306,한방재활의학과  한방소아과  침구과  한방신경정신과  한방부인과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
511,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100004,20140221,,1,영업/정상,13,영업중,,,,,033-735-1880,,,강원도 원주시 반곡동 1454번지 5호,강원도 원주시 오리현길 57  5층 (반곡동),26457,닥터유 부부치과의원,2.01709E+13,I,59:59.0,치과의원,127.9715373,37.3359024,치과의원,1,0,0,185,407 406 405 404 403,치과보철과  치과교정과  소아치과  치주과  치과보존과,,,,0,0,,,0,
512,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100005,20140307,,1,영업/정상,13,영업중,,,,,033-748-1640,,,강원도 원주시 무실동 1855번지 4호,강원도 원주시 능라동길 70  409호 (무실동),26392,경희해문한의원,2.01812E+13,U,40:00.0,한의원,127.9307718,37.32897879,한의원,1,0,0,120.24,301 304 307 308 305 302 303 306 309,한방응급과  한방재활의학과  한방소아과  한방부인과  한방신경정신과  침구과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
513,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100006,20140401,,1,영업/정상,13,영업중,,,,,033-765-7582,,,,강원도 원주시 치악로 1502  2층 (단구동),26452,이성문한의원,2.02011E+13,U,40:00.0,한의원,127.9666397,37.31614357,한의원,1,0,0,204.97,301 304 307 308 305 303 302 306 309,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과  한방응급과,,,,0,0,,,0,
514,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100007,20140401,,1,영업/정상,13,영업중,,,,,033-764-6644,,220944,강원도 원주시 단구동 1511번지 4호,강원도 원주시 서원대로 402  3층 (단구동  대신프라자),26484,연세키즈 소아청소년과의원,2.01709E+13,I,59:59.0,의원,127.9485672,37.32765214,의원,2,0,0,196,111,소아청소년과,,,,0,0,,,0,
515,강원도,원주시,의원,01_01_02_P,4190000,PHMA120144190023041100008,20140418,,3,폐업,3,폐업,20201006,,,,337345075,,,,강원도 원주시 원일로 104 (중앙동),26428,중앙한의원,2.0201E+13,U,40:00.0,한의원,127.948595,37.34666231,한의원,1,0,0,122.89,301 304 307 308 305 302 303 306 309,한방응급과  한방재활의학과  한방소아과  한방부인과  한방신경정신과  침구과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
516,강원도,원주시,의원,01_01_02_P,4190000,PHMA120124190023041100011,20120607,,1,영업/정상,13,영업중,,,,,033-743-2879,,220759,강원도 원주시 단구동 1679번지 청솔3차아파트 상가 208~209호,강원도 원주시 단구로 398 (단구동  청솔3차아파트 상가 208~209호),26488,베스트치과의원,2.01709E+13,I,59:59.0,치과의원,127.9539601,37.31854249,치과의원,1,0,0,167.86,401,치과,,,,0,0,,,0,
730,강원도,인제군,의원,01_01_02_P,4330000,PHMA120074330012041100002,20070514,,1,영업/정상,13,영업중,,,,,033-463-7788,,252823,강원도 인제군 북 면 원통리713-34,강원도 인제군 북면 원통로 178,24617,설악의원,2.01812E+13,U,40:00.0,의원,128.2040807,38.12279336,의원,2,0,0,194.6,101 104 111 112,내과  외과  소아청소년과  안과,,,,0,0,,,0,
731,강원도,인제군,의원,01_01_02_P,4330000,PHMA120074330012041100003,20070622,,1,영업/정상,13,영업중,,,,,033-463-7584,,252822,강원도 인제군 북면 원통리,강원도 인제군 북면 금강로 54,24613,원통 진영한의원,2.02109E+13,U,40:00.0,한의원,128.2050341,38.12446787,한의원,1,0,0,110.74,301 302 303 308,침구과  한방소아과  한방부인과  한방내과,,,,0,0,,,0,
732,강원도,인제군,의원,01_01_02_P,4330000,PHMA119634330012041100001,19630101,,1,영업/정상,13,영업중,,,,,033-461-2425,,252805,,강원도 인제군 인제읍 인제로140번길 34,24633,인제군보건소,2.02103E+13,U,40:00.0,보건소,128.1680828,38.0606423,보건소,4,0,0,2041.49,601,보건소,,,,0,0,,,0,
733,강원도,인제군,의원,01_01_02_P,4330000,PHMA120104330012041100003,20101216,,3,폐업,3,폐업,20200914,,,,033-463-7512,,252806,강원도 인제군 인제읍 상동리 96번지 3호,강원도 인제군 인제읍 비봉로 43,24635,서울의원,2.02009E+13,U,40:00.0,의원,128.1744013,38.06318061,의원,2,0,0,137.46,101 105 113 104 111,소아청소년과  외과  이비인후과  정형외과  내과,,,,0,0,,,0,
734,강원도,인제군,의원,01_01_02_P,4330000,PHMA120114330012041100001,20110215,,1,영업/정상,13,영업중,,,,,033-461-1075,,252845,강원도 인제군 기린면 현리 643번지 6호,강원도 인제군 기린면 기린로 25,24659,약손한의원,2.02005E+13,U,40:00.0,한의원,128.3163958,37.95190103,한의원,1,0,0,44.25,301 302 304 303 308 307 306,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
735,강원도,인제군,의원,01_01_02_P,4330000,PHMA120114330012041100003,20110425,,1,영업/정상,13,영업중,,,,,033-462-0505,,,,강원도 인제군 인제읍 비봉로 16,24632,성심한의원,2.02005E+13,U,40:00.0,한의원,128.1728813,38.06751295,한의원,1,0,0,111.24,301 304 302 303 308 306 307 305,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
736,강원도,인제군,의원,01_01_02_P,4330000,PHMA120124330012041100002,20120420,,1,영업/정상,13,영업중,,,,,033-463-7533,,252923,강원도 인제군 북면 원통리 655번지 18호,강원도 인제군 북면 원통로184번길 5,24617,원통한의원,2.02008E+13,U,40:00.0,한의원,128.2041725,38.12045274,한의원,1,0,0,141,301 302 303 304 305 306 307 308,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
737,강원도,인제군,의원,01_01_02_P,4330000,PHMA120134330012041100002,20130626,,1,영업/정상,13,영업중,,,,,033-462-2804,,,강원도 인제군 인제읍 상동리 96-3 하늘내린호텔,강원도 인제군 인제읍 비봉로 43  1층,24635,우리치과의원,2.02106E+13,U,40:00.0,치과의원,128.1751093,38.06592238,치과의원,1,0,0,85.09,401,치과,,,,0,0,,,0,
738,강원도,인제군,의원,01_01_02_P,4330000,PHMA119694330012041100001,19690110,,1,영업/정상,13,영업중,,,,,033-461-1426,,,,강원도 인제군 남면 신남로94번길 9 (인제보건소),24649,인제군남면보건지소,2.01709E+13,I,59:59.0,보건지소,128.0831775,37.97004046,보건지소,3,0,0,356,,,,,,0,0,,,0,
739,강원도,인제군,의원,01_01_02_P,4330000,PHMA119884330012041100001,19880101,,1,영업/정상,13,영업중,,,,,033-461-6628,,,,강원도 인제군 북면 금강로 62 (원통종합복지타운),24613,인제군북면보건지소,2.01709E+13,I,59:59.0,보건지소,128.2057343,38.12557612,보건지소,3,0,0,521,,,,,,0,0,,,0,
740,강원도,인제군,의원,01_01_02_P,4330000,PHMA119874330012041100002,19870630,,1,영업/정상,13,영업중,,,,,461-5166,,,,강원도 인제군 기린면 기린로58번길 5 (기린보건지소),24660,인제군기린면보건지소,2.01709E+13,I,59:59.0,보건지소,128.3191288,37.95743874,보건지소,4,0,0,331,,,,,,0,0,,,0,
741,강원도,인제군,의원,01_01_02_P,4330000,PHMA119874330012041100003,19870101,,1,영업/정상,13,영업중,,,,,033-462-4176,,,,강원도 인제군 서화면 천도로114번길 9-10 (서화보건지소),24601,인제군서화면보건지소,2.01709E+13,I,59:59.0,보건지소,128.210548,38.22272062,보건지소,3,0,0,358,,,,,,0,0,,,0,
742,강원도,인제군,의원,01_01_02_P,4330000,PHMA119864330012041100002,19860603,,1,영업/정상,13,영업중,,,,,,,,,강원도 인제군 상남면 상남로 42 (상남보건지소),24664,인제군상남면보건지소,2.01709E+13,I,59:59.0,보건지소,128.2594739,37.873585,보건지소,3,0,0,351,,,,,,0,0,,,0,
743,강원도,인제군,의원,01_01_02_P,4330000,PHMA119884330012041100002,19880101,,1,영업/정상,13,영업중,,,,,033-463-4193,,,,강원도 인제군 인제읍 점봉산로 99 (귀둔보건진료소),24644,인제군인제읍귀둔보건진료소,2.01512E+13,I,59:59.0,보건진료소,128.3661449,38.01650354,보건진료소,1,0,0,157,,,,,,0,0,,,0,
744,강원도,인제군,의원,01_01_02_P,4330000,PHMA119884330012041100003,19880101,,1,영업/정상,13,영업중,,,,,462-4197,,,,강원도 인제군 북면 미시령로 1158-1 (용대보건진료소),24605,인제군북면용대보건진료소,2.01512E+13,I,59:59.0,보건진료소,128.3444351,38.19796373,보건진료소,1,0,0,131,,,,,,0,0,,,0,
745,강원도,인제군,의원,01_01_02_P,4330000,PHMA119884330012041100004,19880101,,1,영업/정상,13,영업중,,,,,033-462-4535,,,,강원도 인제군 기린면 내린천로 4896,24654,인제군기린면북리보건진료소,2.01512E+13,I,59:59.0,보건진료소,128.2868517,37.99279113,보건진료소,1,0,0,159,,,,,,0,0,,,0,
746,강원도,인제군,의원,01_01_02_P,4330000,PHMA119884330012041100005,19880101,,1,영업/정상,13,영업중,,,,,033-463-4537,,,,강원도 인제군 기린면 조침령로 666 (방동보건진료소),24656,인제군기린면방동보건진료소,2.01512E+13,I,59:59.0,보건진료소,128.3731936,37.95537254,보건진료소,1,0,0,137,,,,,,0,0,,,0,
978,강원도,태백시,의원,01_01_02_P,4220000,PHMA119974220024041100002,19970522,,1,영업/정상,13,영업중,,,,,033-553-2804,,235800,강원도 태백시 황지동 42번지 21호,강원도 태백시 번영로 351 (황지동),26008,김현진치과의원,2.01808E+13,I,59:59.0,치과의원,128.9911341,37.169015,치과의원,2,0,0,187,411 408 407 404 403 402,구강악안면외과  치과보철과  치과교정과  치과보존과  구강내과  예방치과,,,,0,0,,,0,
979,강원도,태백시,의원,01_01_02_P,4220000,PHMA119974220024041100003,19971209,,1,영업/정상,13,영업중,,,,,033-552-8970,,235801,강원도 태백시 황지동 265번지 41호,강원도 태백시 연지로 21 (황지동),26026,중앙방사선과의원,2.02003E+13,U,40:00.0,의원,128.988827,37.17283087,의원,1,0,0,131,116 115 114 111 110 104 101,내과  외과  산부인과  소아청소년과  피부과  비뇨의학과  영상의학과,,,,0,0,,,0,
980,강원도,태백시,의원,01_01_02_P,4220000,PHMA119984220024041100001,19980424,,1,영업/정상,13,영업중,,,,,033-553-2094,,235801,강원도 태백시 황지동 265번지 41호,강원도 태백시 연지로 21 (황지동),26026,류상우소아청소년과의원,2.01709E+13,I,59:59.0,의원,128.988827,37.17283087,의원,1,0,0,109,101 111 113 115,비뇨의학과  이비인후과  소아청소년과  내과,,,,0,0,,,0,
981,강원도,태백시,의원,01_01_02_P,4220000,PHMA119984220024041100002,19891230,,1,영업/정상,13,영업중,,,,,033-552-8877,,235801,강원도 태백시 황지동 264번지 34호,강원도 태백시 황지로 208 (황지동),26026,한독의원,2.01709E+13,I,59:59.0,의원,128.9877023,37.17324865,의원,1,0,0,89,101 111 112 113,이비인후과  안과  소아청소년과  내과,,,,0,0,,,0,
982,강원도,태백시,의원,01_01_02_P,4220000,PHMA120064220024041100001,20060501,,1,영업/정상,13,영업중,,,,,033-553-6901,,235800,강원도 태백시 황지동 25번지 150호,강원도 태백시 서황지로 4 (황지동),26008,한마음산부인과의원,2.02003E+13,U,40:00.0,의원,128.9895155,37.16920197,의원,3,8,8,679.5,110,산부인과,,,,0,0,,,0,
983,강원도,태백시,의원,01_01_02_P,4220000,PHMA120074220024041100001,20070305,,1,영업/정상,13,영업중,,,,,033-554-0071,,235801,강원도 태백시 황지동 253번지 48호,강원도 태백시 황지로 169 (황지동),26008,태백밝은안과의원,2.01712E+13,I,59:59.0,의원,128.9903891,37.17056604,의원,2,0,0,145,112,안과,,,,0,0,,,0,
984,강원도,태백시,의원,01_01_02_P,4220000,PHMA120074220024041100002,20070430,,1,영업/정상,13,영업중,,,,,033-552-4700,,235800,강원도 태백시 황지동 12번지 6호,강원도 태백시 황지로 180 (황지동),26011,상아치과의원,2.01709E+13,I,59:59.0,치과의원,128.9898546,37.17152057,치과의원,1,0,0,145,203 204 205,치주과  소아치과  치과교정과,,,,0,0,,,0,
985,강원도,태백시,의원,01_01_02_P,4220000,PHMA120074220024041100004,20070830,,1,영업/정상,13,영업중,,,,,033-553-3325,,235010,강원도 태백시 황지동 39-64,강원도 태백시 시장북길 3 (황지동),26011,민치과의원,2.01709E+13,I,59:59.0,치과의원,128.9912639,37.17028881,치과의원,1,0,0,138,203 204 205,치주과  소아치과  치과교정과,,,,0,0,,,0,
986,강원도,태백시,의원,01_01_02_P,4220000,PHMA120084220024041100001,20080211,,1,영업/정상,13,영업중,,,,,033-553-7271,,235800,강원도 태백시 황지동 64번지 14호,강원도 태백시 황지로 98  1층 (황지동  서울빌딩),26014,진의원,2.02003E+13,U,40:00.0,의원,128.9915333,37.16479353,의원,2,0,0,260,115 114 101 111,소아청소년과  내과  피부과  비뇨의학과,,,,0,0,,,0,
987,강원도,태백시,의원,01_01_02_P,4220000,PHMA120084220024041100002,20080620,,1,영업/정상,13,영업중,,,,,033-553-2875,,235010,강원도 태백시 황지동 253번지 48호,강원도 태백시 황지로 169 (황지동),26008,미소치과의원,2.01805E+13,I,59:59.0,치과의원,128.9903891,37.17056604,치과의원,1,0,0,154,203 204 205,치주과  소아치과  치과교정과,,,,0,0,,,0,
